,subject_id,mean_pretrain_val_accuracy,std_pretrain_val_accuracy,layer unfrozen,learning_rate,dW_min,mean_finetune_val_accuracy,std_finetune_val_accuracy,Delta_accuracy
2870,93,0.6735,0.1738727312337005,r1fc1fc2,0.0004,0.025,0.633712,0.2268967952807326,-0.0397879999999999
2871,93,0.6735,0.1738727312337005,r1fc1fc2,0.0006,0.025,0.6087119999999999,0.2071141932413131,-0.064788
2884,94,0.711,0.0359174052514933,fc1,0.0001,0.025,0.8443182499999999,0.0859361491161703,0.1333182499999999
2885,94,0.711,0.0359174052514933,fc1,0.0002,0.025,0.8731059999999999,0.1066676868065801,0.1621059999999999
2886,94,0.711,0.0359174052514933,fc1,0.0004,0.025,0.8484849999999999,0.1316526041241368,0.1374849999999999
2887,94,0.711,0.0359174052514933,fc1,0.0006,0.025,0.8484849999999999,0.1316526041241368,0.1374849999999999
2888,94,0.711,0.0359174052514933,fc1fc2,0.0001,0.025,0.84848475,0.1127065664705625,0.13748475
2889,94,0.711,0.0359174052514933,fc1fc2,0.0002,0.025,0.8731059999999999,0.1066676868065801,0.1621059999999999
2890,94,0.711,0.0359174052514933,fc1fc2,0.0004,0.025,0.8484849999999999,0.1316526041241368,0.1374849999999999
2891,94,0.711,0.0359174052514933,fc1fc2,0.0006,0.025,0.8484849999999999,0.1316526041241368,0.1374849999999999
2892,94,0.711,0.0359174052514933,fc2,0.0001,0.025,0.82348475,0.0714265598983786,0.11248475
2893,94,0.711,0.0359174052514933,fc2,0.0002,0.025,0.86931825,0.1166067682065811,0.15831825
2894,94,0.711,0.0359174052514933,fc2,0.0004,0.025,0.8920455,0.0839908062845769,0.1810455
2895,94,0.711,0.0359174052514933,fc2,0.0006,0.025,0.86931825,0.1166067682065811,0.15831825
2896,94,0.711,0.0359174052514933,r1,0.0001,0.025,0.81931825,0.0785678373015956,0.10831825
2897,94,0.711,0.0359174052514933,r1,0.0002,0.025,0.8731059999999999,0.1066676868065801,0.1621059999999999
2898,94,0.711,0.0359174052514933,r1,0.0004,0.025,0.80681825,0.1460502655192724,0.09581825
2899,94,0.711,0.0359174052514933,r1,0.0006,0.025,0.82765175,0.1566520743502938,0.11665175
2900,94,0.711,0.0359174052514933,r1fc1fc2,0.0001,0.025,0.85037875,0.1061282246573298,0.13937875
2901,94,0.711,0.0359174052514933,r1fc1fc2,0.0002,0.025,0.87121225,0.1097831738970807,0.16021225
2902,94,0.711,0.0359174052514933,r1fc1fc2,0.0004,0.025,0.7799245,0.1489446378949798,0.0689245
2903,94,0.711,0.0359174052514933,r1fc1fc2,0.0006,0.025,0.77765175,0.1075179321396358,0.06665175
2916,95,0.783725,0.0992314256338854,fc1,0.0001,0.025,0.80871225,0.1417799478214391,0.02498725
2917,95,0.783725,0.0992314256338854,fc1,0.0002,0.025,0.785606,0.1533152375836574,0.001881
2918,95,0.783725,0.0992314256338854,fc1,0.0004,0.025,0.7420455,0.1726226026558129,-0.0416794999999999
2919,95,0.783725,0.0992314256338854,fc1,0.0006,0.025,0.7670455,0.2069513540609644,-0.0166794999999999
2920,95,0.783725,0.0992314256338854,fc1fc2,0.0001,0.025,0.80871225,0.1417799478214391,0.02498725
2921,95,0.783725,0.0992314256338854,fc1fc2,0.0002,0.025,0.785606,0.1533152375836574,0.001881
2922,95,0.783725,0.0992314256338854,fc1fc2,0.0004,0.025,0.76477275,0.1649841280131213,-0.01895225
2923,95,0.783725,0.0992314256338854,fc1fc2,0.0006,0.025,0.8106059999999999,0.1833898272587658,0.0268809999999999
2924,95,0.783725,0.0992314256338854,fc2,0.0001,0.025,0.78371225,0.0992423142494336,-1.2750000000005812e-05
2925,95,0.783725,0.0992314256338854,fc2,0.0002,0.025,0.78371225,0.0992423142494336,-1.2750000000005812e-05
2926,95,0.783725,0.0992314256338854,fc2,0.0004,0.025,0.76287875,0.1344906752737279,-0.0208462499999999
2927,95,0.783725,0.0992314256338854,fc2,0.0006,0.025,0.785606,0.1533152375836574,0.001881
2928,95,0.783725,0.0992314256338854,r1,0.0001,0.025,0.80871225,0.1417799478214391,0.02498725
2929,95,0.783725,0.0992314256338854,r1,0.0002,0.025,0.8064395,0.1183394362684449,0.0227144999999999
2930,95,0.783725,0.0992314256338854,r1,0.0004,0.025,0.7420455,0.1726226026558129,-0.0416794999999999
2931,95,0.783725,0.0992314256338854,r1,0.0006,0.025,0.7670455,0.2069513540609644,-0.0166794999999999
2932,95,0.783725,0.0992314256338854,r1fc1fc2,0.0001,0.025,0.78371225,0.0992423142494336,-1.2750000000005812e-05
2933,95,0.783725,0.0992314256338854,r1fc1fc2,0.0002,0.025,0.76477275,0.1909947727999817,-0.01895225
2934,95,0.783725,0.0992314256338854,r1fc1fc2,0.0004,0.025,0.78977275,0.21907567924559,0.00604775
2935,95,0.783725,0.0992314256338854,r1fc1fc2,0.0006,0.025,0.78787875,0.1724214557479724,0.0041537499999999
2948,96,0.977275,0.0454499999999999,fc1,0.0001,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2949,96,0.977275,0.0454499999999999,fc1,0.0002,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2950,96,0.977275,0.0454499999999999,fc1,0.0004,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2951,96,0.977275,0.0454499999999999,fc1,0.0006,0.025,0.95227275,0.0552355100478849,-0.02500225
2952,96,0.977275,0.0454499999999999,fc1fc2,0.0001,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2953,96,0.977275,0.0454499999999999,fc1fc2,0.0002,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2954,96,0.977275,0.0454499999999999,fc1fc2,0.0004,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2955,96,0.977275,0.0454499999999999,fc1fc2,0.0006,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2956,96,0.977275,0.0454499999999999,fc2,0.0001,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2957,96,0.977275,0.0454499999999999,fc2,0.0002,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2958,96,0.977275,0.0454499999999999,fc2,0.0004,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2959,96,0.977275,0.0454499999999999,fc2,0.0006,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2960,96,0.977275,0.0454499999999999,r1,0.0001,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2961,96,0.977275,0.0454499999999999,r1,0.0002,0.025,0.975,0.0499999999999999,-0.002275
2962,96,0.977275,0.0454499999999999,r1,0.0004,0.025,0.95416675,0.0533592905585959,-0.02310825
2963,96,0.977275,0.0454499999999999,r1,0.0006,0.025,0.95227275,0.0552355100478849,-0.02500225
2964,96,0.977275,0.0454499999999999,r1fc1fc2,0.0001,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2965,96,0.977275,0.0454499999999999,r1fc1fc2,0.0002,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2966,96,0.977275,0.0454499999999999,r1fc1fc2,0.0004,0.025,0.975,0.0499999999999999,-0.002275
2967,96,0.977275,0.0454499999999999,r1fc1fc2,0.0006,0.025,0.97727275,0.0454545,-2.249999999981433e-06
2980,97,0.86895,0.0795933204902689,fc1,0.0001,0.025,0.84621225,0.0772430920595277,-0.02273775
2981,97,0.86895,0.0795933204902689,fc1,0.0002,0.025,0.82348475,0.0714265598983786,-0.04546525
2982,97,0.86895,0.0795933204902689,fc1,0.0004,0.025,0.7757575,0.0942481176629008,-0.0931925
2983,97,0.86895,0.0795933204902689,fc1,0.0006,0.025,0.7757575,0.0942481176629008,-0.0931925
2984,97,0.86895,0.0795933204902689,fc1fc2,0.0001,0.025,0.84621225,0.0772430920595277,-0.02273775
2985,97,0.86895,0.0795933204902689,fc1fc2,0.0002,0.025,0.82348475,0.0714265598983786,-0.04546525
2986,97,0.86895,0.0795933204902689,fc1fc2,0.0004,0.025,0.79848475,0.0500073673797171,-0.07046525
2987,97,0.86895,0.0795933204902689,fc1fc2,0.0006,0.025,0.8007575,0.1140126060997934,-0.0681924999999999
2988,97,0.86895,0.0795933204902689,fc2,0.0001,0.025,0.84621225,0.0772430920595277,-0.02273775
2989,97,0.86895,0.0795933204902689,fc2,0.0002,0.025,0.823485,0.0986478999911639,-0.0454649999999999
2990,97,0.86895,0.0795933204902689,fc2,0.0004,0.025,0.80075775,0.1327725280881428,-0.0681922499999999
2991,97,0.86895,0.0795933204902689,fc2,0.0006,0.025,0.77575775,0.1162428243588251,-0.0931922499999999
2992,97,0.86895,0.0795933204902689,r1,0.0001,0.025,0.84621225,0.0772430920595277,-0.02273775
2993,97,0.86895,0.0795933204902689,r1,0.0002,0.025,0.82348475,0.0714265598983786,-0.04546525
2994,97,0.86895,0.0795933204902689,r1,0.0004,0.025,0.82348475,0.0714265598983786,-0.04546525
2995,97,0.86895,0.0795933204902689,r1,0.0006,0.025,0.82348475,0.0714265598983786,-0.04546525
2996,97,0.86895,0.0795933204902689,r1fc1fc2,0.0001,0.025,0.84621225,0.0772430920595277,-0.02273775
2997,97,0.86895,0.0795933204902689,r1fc1fc2,0.0002,0.025,0.82348475,0.0714265598983786,-0.04546525
2998,97,0.86895,0.0795933204902689,r1fc1fc2,0.0004,0.025,0.82348475,0.0714265598983786,-0.04546525
2999,97,0.86895,0.0795933204902689,r1fc1fc2,0.0006,0.025,0.7776514999999999,0.0479669455945098,-0.0912985
3012,98,0.7356,0.1351200207223193,fc1,0.0001,0.025,0.71477275,0.1686674338362822,-0.02082725
3013,98,0.7356,0.1351200207223193,fc1,0.0002,0.025,0.73977275,0.1438909743390807,0.0041727499999999
3014,98,0.7356,0.1351200207223193,fc1,0.0004,0.025,0.73977275,0.1731007025893213,0.0041727499999999
3015,98,0.7356,0.1351200207223193,fc1,0.0006,0.025,0.73977275,0.1438909743390807,0.0041727499999999
3016,98,0.7356,0.1351200207223193,fc1fc2,0.0001,0.025,0.71477275,0.1686674338362822,-0.02082725
3017,98,0.7356,0.1351200207223193,fc1fc2,0.0002,0.025,0.73977275,0.1438909743390807,0.0041727499999999
3018,98,0.7356,0.1351200207223193,fc1fc2,0.0004,0.025,0.7189395000000001,0.1764419796316435,-0.0166604999999999
3019,98,0.7356,0.1351200207223193,fc1fc2,0.0006,0.025,0.698106,0.1891347722533678,-0.037494
3020,98,0.7356,0.1351200207223193,fc2,0.0001,0.025,0.71477275,0.1385260354455074,-0.02082725
3021,98,0.7356,0.1351200207223193,fc2,0.0002,0.025,0.71477275,0.1385260354455074,-0.02082725
3022,98,0.7356,0.1351200207223193,fc2,0.0004,0.025,0.67121225,0.1313559233694849,-0.06438775
3023,98,0.7356,0.1351200207223193,fc2,0.0006,0.025,0.7170455,0.111843740133277,-0.0185545
3024,98,0.7356,0.1351200207223193,r1,0.0001,0.025,0.73977275,0.1438909743390807,0.0041727499999999
3025,98,0.7356,0.1351200207223193,r1,0.0002,0.025,0.73977275,0.1438909743390807,0.0041727499999999
3026,98,0.7356,0.1351200207223193,r1,0.0004,0.025,0.67348475,0.1082496503100587,-0.06211525
3027,98,0.7356,0.1351200207223193,r1,0.0006,0.025,0.698106,0.1891347722533678,-0.037494
3028,98,0.7356,0.1351200207223193,r1fc1fc2,0.0001,0.025,0.6939394999999999,0.1680111271404367,-0.0416605000000001
3029,98,0.7356,0.1351200207223193,r1fc1fc2,0.0002,0.025,0.71477275,0.1385260354455074,-0.02082725
3030,98,0.7356,0.1351200207223193,r1fc1fc2,0.0004,0.025,0.71893925,0.1627950073935009,-0.01666075
3031,98,0.7356,0.1351200207223193,r1fc1fc2,0.0006,0.025,0.71893925,0.1627950073935009,-0.01666075
3044,99,0.790175,0.1550665959085536,fc1,0.0001,0.025,0.7901517499999999,0.1550522946135163,-2.325000000003019e-05
3045,99,0.790175,0.1550665959085536,fc1,0.0002,0.025,0.76931825,0.1369257891155521,-0.0208567499999999
3046,99,0.790175,0.1550665959085536,fc1,0.0004,0.025,0.7651515,0.2093980528475213,-0.0250234999999999
3047,99,0.790175,0.1550665959085536,fc1,0.0006,0.025,0.72348475,0.157154976988481,-0.0666902499999999
3048,99,0.790175,0.1550665959085536,fc1fc2,0.0001,0.025,0.7901517499999999,0.1550522946135163,-2.325000000003019e-05
3049,99,0.790175,0.1550665959085536,fc1fc2,0.0002,0.025,0.76931825,0.1369257891155521,-0.0208567499999999
3050,99,0.790175,0.1550665959085536,fc1fc2,0.0004,0.025,0.74431825,0.1803789207702773,-0.04585675
3051,99,0.790175,0.1550665959085536,fc1fc2,0.0006,0.025,0.72348475,0.157154976988481,-0.0666902499999999
3052,99,0.790175,0.1550665959085536,fc2,0.0001,0.025,0.7901517499999999,0.1550522946135163,-2.325000000003019e-05
3053,99,0.790175,0.1550665959085536,fc2,0.0002,0.025,0.7901517499999999,0.1550522946135163,-2.325000000003019e-05
3054,99,0.790175,0.1550665959085536,fc2,0.0004,0.025,0.76515175,0.1980353438107703,-0.0250232499999999
3055,99,0.790175,0.1550665959085536,fc2,0.0006,0.025,0.72348475,0.157154976988481,-0.0666902499999999
3056,99,0.790175,0.1550665959085536,r1,0.0001,0.025,0.7901517499999999,0.1550522946135163,-2.325000000003019e-05
3057,99,0.790175,0.1550665959085536,r1,0.0002,0.025,0.76931825,0.1369257891155521,-0.0208567499999999
3058,99,0.790175,0.1550665959085536,r1,0.0004,0.025,0.74431825,0.1803789207702773,-0.04585675
3059,99,0.790175,0.1550665959085536,r1,0.0006,0.025,0.7734847499999999,0.0699980008684772,-0.01669025
3060,99,0.790175,0.1550665959085536,r1fc1fc2,0.0001,0.025,0.7901517499999999,0.1550522946135163,-2.325000000003019e-05
3061,99,0.790175,0.1550665959085536,r1fc1fc2,0.0002,0.025,0.76931825,0.1369257891155521,-0.0208567499999999
3062,99,0.790175,0.1550665959085536,r1fc1fc2,0.0004,0.025,0.76931825,0.1369257891155521,-0.0208567499999999
3063,99,0.790175,0.1550665959085536,r1fc1fc2,0.0006,0.025,0.7276515,0.0965454704772144,-0.0625234999999999
3076,101,1.0,0.0,fc1,0.0001,0.025,1.0,0.0,0.0
3077,101,1.0,0.0,fc1,0.0002,0.025,1.0,0.0,0.0
3078,101,1.0,0.0,fc1,0.0004,0.025,1.0,0.0,0.0
3079,101,1.0,0.0,fc1,0.0006,0.025,1.0,0.0,0.0
3080,101,1.0,0.0,fc1fc2,0.0001,0.025,1.0,0.0,0.0
3081,101,1.0,0.0,fc1fc2,0.0002,0.025,1.0,0.0,0.0
3082,101,1.0,0.0,fc1fc2,0.0004,0.025,1.0,0.0,0.0
3083,101,1.0,0.0,fc1fc2,0.0006,0.025,1.0,0.0,0.0
3084,101,1.0,0.0,fc2,0.0001,0.025,1.0,0.0,0.0
3085,101,1.0,0.0,fc2,0.0002,0.025,1.0,0.0,0.0
3086,101,1.0,0.0,fc2,0.0004,0.025,1.0,0.0,0.0
3087,101,1.0,0.0,fc2,0.0006,0.025,1.0,0.0,0.0
3088,101,1.0,0.0,r1,0.0001,0.025,1.0,0.0,0.0
3089,101,1.0,0.0,r1,0.0002,0.025,0.97727275,0.0454545,-0.0227272499999999
3090,101,1.0,0.0,r1,0.0004,0.025,1.0,0.0,0.0
3091,101,1.0,0.0,r1,0.0006,0.025,1.0,0.0,0.0
3092,101,1.0,0.0,r1fc1fc2,0.0001,0.025,1.0,0.0,0.0
3093,101,1.0,0.0,r1fc1fc2,0.0002,0.025,1.0,0.0,0.0
3094,101,1.0,0.0,r1fc1fc2,0.0004,0.025,1.0,0.0,0.0
3095,101,1.0,0.0,r1fc1fc2,0.0006,0.025,1.0,0.0,0.0
3108,102,0.819325,0.0785689665198671,fc1,0.0001,0.025,0.8420455,0.0515802501641859,0.0227205
3109,102,0.819325,0.0785689665198671,fc1,0.0002,0.025,0.8420455,0.0515802501641859,0.0227205
3110,102,0.819325,0.0785689665198671,fc1,0.0004,0.025,0.77537875,0.0619592613651637,-0.0439462499999999
3111,102,0.819325,0.0785689665198671,fc1,0.0006,0.025,0.77537875,0.0619592613651637,-0.0439462499999999
3112,102,0.819325,0.0785689665198671,fc1fc2,0.0001,0.025,0.8420455,0.0515802501641859,0.0227205
3113,102,0.819325,0.0785689665198671,fc1fc2,0.0002,0.025,0.82121225,0.069861615146779,0.00188725
3114,102,0.819325,0.0785689665198671,fc1fc2,0.0004,0.025,0.77537875,0.0619592613651637,-0.0439462499999999
3115,102,0.819325,0.0785689665198671,fc1fc2,0.0006,0.025,0.77537875,0.0619592613651637,-0.0439462499999999
3116,102,0.819325,0.0785689665198671,fc2,0.0001,0.025,0.8420455,0.0515802501641859,0.0227205
3117,102,0.819325,0.0785689665198671,fc2,0.0002,0.025,0.8420455,0.0515802501641859,0.0227205
3118,102,0.819325,0.0785689665198671,fc2,0.0004,0.025,0.821212,0.0158426336825667,0.001887
3119,102,0.819325,0.0785689665198671,fc2,0.0006,0.025,0.80037875,0.0362450006058306,-0.0189462499999999
3120,102,0.819325,0.0785689665198671,r1,0.0001,0.025,0.8420455,0.0515802501641859,0.0227205
3121,102,0.819325,0.0785689665198671,r1,0.0002,0.025,0.77537875,0.0619592613651637,-0.0439462499999999
3122,102,0.819325,0.0785689665198671,r1,0.0004,0.025,0.798106,0.0921910809605065,-0.0212189999999999
3123,102,0.819325,0.0785689665198671,r1,0.0006,0.025,0.821212,0.0158426336825667,0.001887
3124,102,0.819325,0.0785689665198671,r1fc1fc2,0.0001,0.025,0.8420455,0.0515802501641859,0.0227205
3125,102,0.819325,0.0785689665198671,r1fc1fc2,0.0002,0.025,0.84393925,0.0461894407007705,0.02461425
3126,102,0.819325,0.0785689665198671,r1fc1fc2,0.0004,0.025,0.8416665,0.1228519283378707,0.0223415
3127,102,0.819325,0.0785689665198671,r1fc1fc2,0.0006,0.025,0.8420455,0.0515802501641859,0.0227205
3140,103,0.77765,0.047944725118272,fc1,0.0001,0.025,0.848106,0.0736097507716652,0.070456
3141,103,0.77765,0.047944725118272,fc1,0.0002,0.025,0.846212,0.0365630374649955,0.068562
3142,103,0.77765,0.047944725118272,fc1,0.0004,0.025,0.8045455,0.0985506918984674,0.0268955
3143,103,0.77765,0.047944725118272,fc1,0.0006,0.025,0.8045455,0.0985506918984674,0.0268955
3144,103,0.77765,0.047944725118272,fc1fc2,0.0001,0.025,0.848106,0.0736097507716652,0.070456
3145,103,0.77765,0.047944725118272,fc1fc2,0.0002,0.025,0.846212,0.0365630374649955,0.068562
3146,103,0.77765,0.047944725118272,fc1fc2,0.0004,0.025,0.7795455,0.0764761762925771,0.0018955
3147,103,0.77765,0.047944725118272,fc1fc2,0.0006,0.025,0.82537875,0.0615503864237801,0.0477287500000001
3148,103,0.77765,0.047944725118272,fc2,0.0001,0.025,0.848106,0.0736097507716652,0.070456
3149,103,0.77765,0.047944725118272,fc2,0.0002,0.025,0.848106,0.0736097507716652,0.070456
3150,103,0.77765,0.047944725118272,fc2,0.0004,0.025,0.88977275,0.0382384513666109,0.11212275
3151,103,0.77765,0.047944725118272,fc2,0.0006,0.025,0.88977275,0.0382384513666109,0.11212275
3152,103,0.77765,0.047944725118272,r1,0.0001,0.025,0.848106,0.0736097507716652,0.070456
3153,103,0.77765,0.047944725118272,r1,0.0002,0.025,0.82537875,0.0615503864237802,0.0477287500000001
3154,103,0.77765,0.047944725118272,r1,0.0004,0.025,0.8443182499999999,0.0859361491161703,0.0666682499999999
3155,103,0.77765,0.047944725118272,r1,0.0006,0.025,0.8045455,0.0712926804167159,0.0268955
3156,103,0.77765,0.047944725118272,r1fc1fc2,0.0001,0.025,0.848106,0.0736097507716652,0.070456
3157,103,0.77765,0.047944725118272,r1fc1fc2,0.0002,0.025,0.82537875,0.0615503864237801,0.0477287500000001
3158,103,0.77765,0.047944725118272,r1fc1fc2,0.0004,0.025,0.82348475,0.0714265598983786,0.04583475
3159,103,0.77765,0.047944725118272,r1fc1fc2,0.0006,0.025,0.82348475,0.0714265598983786,0.04583475
3172,105,0.93145,0.0462071062355853,fc1,0.0001,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3173,105,0.93145,0.0462071062355853,fc1,0.0002,0.025,0.910606,0.0685010613689062,-0.0208439999999999
3174,105,0.93145,0.0462071062355853,fc1,0.0004,0.025,0.910606,0.0685010613689062,-0.0208439999999999
3175,105,0.93145,0.0462071062355853,fc1,0.0006,0.025,0.95416675,0.0533592905585959,0.0227167499999999
3176,105,0.93145,0.0462071062355853,fc1fc2,0.0001,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3177,105,0.93145,0.0462071062355853,fc1fc2,0.0002,0.025,0.910606,0.0685010613689062,-0.0208439999999999
3178,105,0.93145,0.0462071062355853,fc1fc2,0.0004,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3179,105,0.93145,0.0462071062355853,fc1fc2,0.0006,0.025,0.95416675,0.0533592905585959,0.0227167499999999
3180,105,0.93145,0.0462071062355853,fc2,0.0001,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3181,105,0.93145,0.0462071062355853,fc2,0.0002,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3182,105,0.93145,0.0462071062355853,fc2,0.0004,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3183,105,0.93145,0.0462071062355853,fc2,0.0006,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3184,105,0.93145,0.0462071062355853,r1,0.0001,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3185,105,0.93145,0.0462071062355853,r1,0.0002,0.025,0.910606,0.0685010613689062,-0.0208439999999999
3186,105,0.93145,0.0462071062355853,r1,0.0004,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3187,105,0.93145,0.0462071062355853,r1,0.0006,0.025,0.910606,0.0685010613689062,-0.0208439999999999
3188,105,0.93145,0.0462071062355853,r1fc1fc2,0.0001,0.025,0.9314395,0.0462120710384923,-1.050000000002438e-05
3189,105,0.93145,0.0462071062355853,r1fc1fc2,0.0002,0.025,0.910606,0.0685010613689062,-0.0208439999999999
3190,105,0.93145,0.0462071062355853,r1fc1fc2,0.0004,0.025,0.93333325,0.0816497941755927,0.00188325
3191,105,0.93145,0.0462071062355853,r1fc1fc2,0.0006,0.025,0.93333325,0.0816497941755927,0.00188325
3204,107,0.778425,0.0468538418915674,fc1,0.0001,0.025,0.7784092499999999,0.0468534766933042,-1.575000000009208e-05
3205,107,0.778425,0.0468538418915674,fc1,0.0002,0.025,0.755682,0.0430220009065129,-0.022743
3206,107,0.778425,0.0468538418915674,fc1,0.0004,0.025,0.755682,0.0430220009065129,-0.022743
3207,107,0.778425,0.0468538418915674,fc1,0.0006,0.025,0.755682,0.0430220009065129,-0.022743
3208,107,0.778425,0.0468538418915674,fc1fc2,0.0001,0.025,0.7784092499999999,0.0468534766933042,-1.575000000009208e-05
3209,107,0.778425,0.0468538418915674,fc1fc2,0.0002,0.025,0.755682,0.0430220009065129,-0.022743
3210,107,0.778425,0.0468538418915674,fc1fc2,0.0004,0.025,0.755682,0.0430220009065129,-0.022743
3211,107,0.778425,0.0468538418915674,fc1fc2,0.0006,0.025,0.73295475,0.0113634999999999,-0.04547025
3212,107,0.778425,0.0468538418915674,fc2,0.0001,0.025,0.755682,0.0430220009065129,-0.022743
3213,107,0.778425,0.0468538418915674,fc2,0.0002,0.025,0.755682,0.0430220009065129,-0.022743
3214,107,0.778425,0.0468538418915674,fc2,0.0004,0.025,0.755682,0.0430220009065129,-0.022743
3215,107,0.778425,0.0468538418915674,fc2,0.0006,0.025,0.73295475,0.0113634999999999,-0.04547025
3216,107,0.778425,0.0468538418915674,r1,0.0001,0.025,0.7784092499999999,0.0468534766933042,-1.575000000009208e-05
3217,107,0.778425,0.0468538418915674,r1,0.0002,0.025,0.755682,0.0430220009065129,-0.022743
3218,107,0.778425,0.0468538418915674,r1,0.0004,0.025,0.755682,0.0430220009065129,-0.022743
3219,107,0.778425,0.0468538418915674,r1,0.0006,0.025,0.7102275,0.0503943334413701,-0.0681975
